Member_number,Date,productId,items,productName,price,Category,TotalPrice,Transactions_id
2709,2014-05-18,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6374
1820,2014-01-11,7,2,citrus fruit,1.5,Fresh Food,3.0,3034
2186,2014-06-19,17,1,bottled water,0.5,Beverages,0.5,4425
2341,2014-03-23,131,1,roll products,8.6,Specialty & Seasonal,8.6,4994
3386,2014-05-10,22,2,root vegetables,1.8,Fresh Food,3.6,8865
2160,2014-11-07,2,3,whole milk,1.8,Dairy,5.4,4321
2754,2014-11-20,38,3,soda,0.8,Beverages,2.4000000000000004,6539
3280,2014-06-07,8,1,beef,19.5,Fresh Food,19.5,8484
2578,2014-11-07,4,1,other vegetables,0.8,Fresh Food,0.8,5874
1822,2014-03-04,66,2,onions,1.3,Fresh Food,2.6,3042
3644,2014-04-16,18,1,yogurt,2.2,Dairy,2.2,9843
4144,2014-01-08,2,2,whole milk,1.8,Dairy,3.6,11698
4464,2014-01-23,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,12958
1530,2014-10-11,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,1951
2730,2014-03-17,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6453
4983,2014-07-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,14905
2847,2014-06-13,29,2,ham,15.2,Fresh Food,30.4,6891
4941,2014-08-13,57,2,meat,8.5,Fresh Food,17.0,14766
3842,2014-03-03,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,10597
3005,2014-07-26,49,3,beverages,1.1,Beverages,3.3000000000000003,7466
2218,2014-12-25,2,3,whole milk,1.8,Dairy,5.4,4536
1797,2014-11-14,22,2,root vegetables,1.8,Fresh Food,3.6,2945
1870,2014-06-17,7,1,citrus fruit,1.5,Fresh Food,1.5,3231
2107,2014-02-24,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4138
1211,2014-11-09,11,3,butter,3.2,Dairy,9.600000000000001,764
3397,2014-10-07,50,3,bottled beer,1.8,Beverages,5.4,8897
4260,2014-01-01,38,1,soda,0.8,Beverages,0.8,12157
4416,2014-07-30,20,1,brown bread,0.8,Bakery & Sweets,0.8,12782
4094,2014-01-22,66,3,onions,1.3,Fresh Food,3.9000000000000004,11491
2813,2014-12-20,4,1,other vegetables,0.8,Fresh Food,0.8,6783
2001,2014-11-14,8,3,beef,19.5,Fresh Food,58.5,3729
3631,2014-09-12,22,1,root vegetables,1.8,Fresh Food,1.8,9799
4922,2014-04-21,17,2,bottled water,0.5,Beverages,1.0,14687
1102,2014-02-14,22,2,root vegetables,1.8,Fresh Food,3.6,365
4274,2014-02-24,8,1,beef,19.5,Fresh Food,19.5,12222
1022,2014-03-25,2,2,whole milk,1.8,Dairy,3.6,88
4433,2014-02-16,2,2,whole milk,1.8,Dairy,3.6,12833
4567,2014-05-31,17,2,bottled water,0.5,Beverages,1.0,13342
3793,2014-05-26,2,3,whole milk,1.8,Dairy,5.4,10424
4448,2014-06-11,7,1,citrus fruit,1.5,Fresh Food,1.5,12894
3491,2014-06-19,1,1,tropical fruit,7.8,Fresh Food,7.8,9248
1684,2014-02-17,56,1,white wine,14.2,Beverages,14.2,2507
3250,2014-10-19,38,2,soda,0.8,Beverages,1.6,8382
3306,2014-02-05,22,3,root vegetables,1.8,Fresh Food,5.4,8580
3923,2014-12-19,22,1,root vegetables,1.8,Fresh Food,1.8,10908
1099,2014-07-18,3,2,pip fruit,3.0,Fresh Food,6.0,356
1005,2014-01-09,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,27
2593,2014-04-13,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,5938
1657,2014-03-04,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0,2420
4059,2014-06-13,64,1,UHT-milk,2.1,Dairy,2.1,11364
2094,2014-03-02,2,2,whole milk,1.8,Dairy,3.6,4098
1124,2014-08-23,18,1,yogurt,2.2,Dairy,2.2,452
2967,2014-01-23,25,2,canned beer,1.1,Beverages,2.2,7335
4685,2014-07-16,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,13799
3254,2014-03-02,2,3,whole milk,1.8,Dairy,5.4,8397
2151,2014-08-15,26,3,berries,10.8,Fresh Food,32.400000000000006,4288
2950,2014-10-17,2,3,whole milk,1.8,Dairy,5.4,7266
2497,2014-08-06,19,1,sausage,3.1,Fresh Food,3.1,5565
3034,2014-12-14,8,1,beef,19.5,Fresh Food,19.5,7573
1269,2014-04-14,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,971
3127,2014-12-03,74,2,whipped/sour cream,5.5,Dairy,11.0,7931
3614,2014-01-06,4,2,other vegetables,0.8,Fresh Food,1.6,9744
1233,2014-08-28,4,2,other vegetables,0.8,Fresh Food,1.6,846
3063,2014-12-13,25,2,canned beer,1.1,Beverages,2.2,7686
3410,2014-02-22,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,8948
2070,2014-12-20,6,3,pot plants,3.5,Household & Hygiene,10.5,4005
1975,2014-01-09,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3634
3912,2014-12-08,18,2,yogurt,2.2,Dairy,4.4,10859
1544,2014-04-24,22,3,root vegetables,1.8,Fresh Food,5.4,1989
1508,2014-09-28,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,1868
3342,2014-09-06,124,3,specialty fat,4.5,Pantry Staples,13.5,8710
2964,2014-09-22,1,3,tropical fruit,7.8,Fresh Food,23.4,7329
1752,2014-11-23,44,1,newspapers,3.2,Specialty & Seasonal,3.2,2758
4908,2014-05-08,1,2,tropical fruit,7.8,Fresh Food,15.6,14645
2559,2014-07-31,23,2,pork,7.2,Fresh Food,14.4,5808
3926,2014-02-10,66,1,onions,1.3,Fresh Food,1.3,10917
2975,2014-03-27,22,3,root vegetables,1.8,Fresh Food,5.4,7361
3443,2014-09-26,19,3,sausage,3.1,Fresh Food,9.3,9060
4712,2014-09-07,3,3,pip fruit,3.0,Fresh Food,9.0,13915
2041,2014-05-09,70,2,margarine,3.5,Pantry Staples,7.0,3876
4718,2014-03-08,7,2,citrus fruit,1.5,Fresh Food,3.0,13936
3584,2014-11-18,21,2,hamburger meat,12.3,Fresh Food,24.6,9624
4691,2014-05-08,2,2,whole milk,1.8,Dairy,3.6,13827
4226,2014-09-08,11,2,butter,3.2,Dairy,6.4,12034
3221,2014-01-30,80,1,salty snack,0.5,Snacks,0.5,8281
3874,2014-07-19,50,2,bottled beer,1.8,Beverages,3.6,10721
1866,2014-02-09,131,3,roll products,8.6,Specialty & Seasonal,25.799999999999997,3207
3139,2014-06-26,4,2,other vegetables,0.8,Fresh Food,1.6,7978
4131,2014-07-02,66,1,onions,1.3,Fresh Food,1.3,11648
2961,2014-07-31,66,3,onions,1.3,Fresh Food,3.9000000000000004,7318
3651,2014-09-09,89,1,spread cheese,2.5,Dairy,2.5,9866
4137,2014-06-25,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,11680
4997,2014-01-05,2,2,whole milk,1.8,Dairy,3.6,14952
3348,2014-03-30,4,1,other vegetables,0.8,Fresh Food,0.8,8738
4700,2014-10-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13878
3190,2014-08-26,16,2,butter milk,6.1,Dairy,12.2,8169
4772,2014-06-02,2,3,whole milk,1.8,Dairy,5.4,14137
2070,2014-03-29,3,1,pip fruit,3.0,Fresh Food,3.0,4009
2512,2014-12-19,4,1,other vegetables,0.8,Fresh Food,0.8,5619
3783,2014-11-07,4,1,other vegetables,0.8,Fresh Food,0.8,10382
3681,2014-06-09,70,1,margarine,3.5,Pantry Staples,3.5,9986
1620,2014-02-27,17,2,bottled water,0.5,Beverages,1.0,2278
1580,2014-05-19,7,3,citrus fruit,1.5,Fresh Food,4.5,2114
4268,2014-07-12,60,2,cream cheese,6.3,Dairy,12.6,12193
1770,2014-07-01,11,1,butter,3.2,Dairy,3.2,2827
1077,2014-07-17,24,3,pastry,3.1,Bakery & Sweets,9.3,279
2310,2014-04-22,2,1,whole milk,1.8,Dairy,1.8,4881
1879,2014-11-08,18,2,yogurt,2.2,Dairy,4.4,3261
2293,2014-07-30,134,2,cereals,4.5,Snacks,9.0,4820
3324,2014-05-07,58,2,ice cream,1.8,Frozen & Processed Food,3.6,8656
2149,2014-08-16,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,4283
4380,2014-08-12,61,3,liquor,8.5,Beverages,25.5,12650
3268,2014-01-23,7,1,citrus fruit,1.5,Fresh Food,1.5,8456
2562,2014-07-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,5819
4092,2014-06-19,26,3,berries,10.8,Fresh Food,32.400000000000006,11484
1486,2014-12-02,38,2,soda,0.8,Beverages,1.6,1778
2538,2014-10-15,74,1,whipped/sour cream,5.5,Dairy,5.5,5722
1254,2014-03-03,29,2,ham,15.2,Fresh Food,30.4,924
2716,2014-06-09,45,1,curd,9.8,Dairy,9.8,6400
4101,2014-11-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11516
4259,2014-12-20,69,3,domestic eggs,1.25,Fresh Food,3.75,12154
2252,2014-08-08,50,2,bottled beer,1.8,Beverages,3.6,4663
4705,2014-02-18,59,3,hard cheese,4.5,Dairy,13.5,13889
3882,2014-08-15,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,10749
1919,2014-12-06,128,3,soft cheese,7.2,Dairy,21.6,3417
3915,2014-08-09,29,1,ham,15.2,Fresh Food,15.2,10869
1115,2014-07-31,30,2,turkey,12.5,Fresh Food,25.0,420
1260,2014-10-04,3,2,pip fruit,3.0,Fresh Food,6.0,942
3107,2014-12-13,57,3,meat,8.5,Fresh Food,25.5,7852
4196,2014-02-03,158,1,flower (seeds),6.8,Household & Hygiene,6.8,11906
3303,2014-01-10,51,2,dessert,1.15,Bakery & Sweets,2.3,8571
1575,2014-09-20,28,2,misc. beverages,1.2,Beverages,2.4,2102
3390,2014-12-02,2,3,whole milk,1.8,Dairy,5.4,8876
3487,2014-05-22,74,1,whipped/sour cream,5.5,Dairy,5.5,9233
4373,2014-05-16,150,3,nut snack,4.9,Snacks,14.700000000000001,12624
3348,2014-10-29,44,2,newspapers,3.2,Specialty & Seasonal,6.4,8737
2030,2014-01-29,86,1,soap,3.8,Household & Hygiene,3.8,3838
2836,2014-10-04,2,3,whole milk,1.8,Dairy,5.4,6854
3364,2014-07-14,14,2,chocolate,11.5,Bakery & Sweets,23.0,8799
3366,2014-05-28,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,8810
3929,2014-01-10,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,10929
1017,2014-02-21,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,73
1456,2014-08-12,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,1656
3344,2014-01-21,25,2,canned beer,1.1,Beverages,2.2,8722
4649,2014-01-06,4,2,other vegetables,0.8,Fresh Food,1.6,13642
4566,2014-10-31,28,2,misc. beverages,1.2,Beverages,2.4,13336
1922,2014-01-07,18,2,yogurt,2.2,Dairy,4.4,3431
3090,2014-03-19,41,1,processed cheese,6.4,Dairy,6.4,7790
3383,2014-11-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,8852
3284,2014-01-27,136,2,dishes,6.8,Specialty & Seasonal,13.6,8504
3905,2014-02-03,58,1,ice cream,1.8,Frozen & Processed Food,1.8,10827
3768,2014-07-31,8,3,beef,19.5,Fresh Food,58.5,10329
3464,2014-06-30,70,1,margarine,3.5,Pantry Staples,3.5,9131
2742,2014-07-07,4,1,other vegetables,0.8,Fresh Food,0.8,6490
2019,2014-06-10,7,2,citrus fruit,1.5,Fresh Food,3.0,3799
3131,2014-12-03,18,2,yogurt,2.2,Dairy,4.4,7945
3502,2014-06-15,64,3,UHT-milk,2.1,Dairy,6.300000000000001,9298
3077,2014-04-01,22,3,root vegetables,1.8,Fresh Food,5.4,7729
1298,2014-07-26,24,2,pastry,3.1,Bakery & Sweets,6.2,1089
2740,2014-06-16,57,1,meat,8.5,Fresh Food,8.5,6484
2933,2014-08-01,38,2,soda,0.8,Beverages,1.6,7198
4650,2014-07-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13646
3622,2014-09-28,3,1,pip fruit,3.0,Fresh Food,3.0,9780
4526,2014-12-17,38,1,soda,0.8,Beverages,0.8,13185
4467,2014-12-11,57,1,meat,8.5,Fresh Food,8.5,12967
1302,2014-11-22,22,2,root vegetables,1.8,Fresh Food,3.6,1099
2322,2014-02-15,3,2,pip fruit,3.0,Fresh Food,6.0,4924
2212,2014-06-08,11,3,butter,3.2,Dairy,9.600000000000001,4513
1905,2014-01-31,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,3371
3413,2014-10-27,49,1,beverages,1.1,Beverages,1.1,8960
3437,2014-11-07,8,2,beef,19.5,Fresh Food,39.0,9033
2758,2014-05-26,64,3,UHT-milk,2.1,Dairy,6.300000000000001,6558
3942,2014-04-18,38,3,soda,0.8,Beverages,2.4000000000000004,10975
2479,2014-03-09,25,1,canned beer,1.1,Beverages,1.1,5507
4773,2014-12-16,45,2,curd,9.8,Dairy,19.6,14145
4480,2014-06-12,28,1,misc. beverages,1.2,Beverages,1.2,13006
2562,2014-05-17,73,2,oil,3.4,Pantry Staples,6.8,5821
2069,2014-11-12,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,3999
4646,2014-12-11,65,1,candy,3.6,Bakery & Sweets,3.6,13628
4960,2014-10-28,21,1,hamburger meat,12.3,Fresh Food,12.3,14842
2278,2014-03-15,74,1,whipped/sour cream,5.5,Dairy,5.5,4771
1154,2014-05-15,84,3,female sanitary products,2.5,Personal Care,7.5,570
4536,2014-05-11,7,1,citrus fruit,1.5,Fresh Food,1.5,13225
2982,2014-10-22,1,3,tropical fruit,7.8,Fresh Food,23.4,7388
3098,2014-05-29,7,2,citrus fruit,1.5,Fresh Food,3.0,7817
1523,2014-03-20,50,3,bottled beer,1.8,Beverages,5.4,1925
1796,2014-11-15,2,2,whole milk,1.8,Dairy,3.6,2941
2086,2014-12-02,17,3,bottled water,0.5,Beverages,1.5,4065
1770,2014-05-15,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,2829
2801,2014-06-17,2,1,whole milk,1.8,Dairy,1.8,6732
3848,2014-01-16,22,3,root vegetables,1.8,Fresh Food,5.4,10624
1682,2014-01-18,4,1,other vegetables,0.8,Fresh Food,0.8,2501
1793,2014-09-30,3,2,pip fruit,3.0,Fresh Food,6.0,2933
4831,2014-07-29,28,2,misc. beverages,1.2,Beverages,2.4,14379
3451,2014-06-08,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,9082
1791,2014-10-02,24,2,pastry,3.1,Bakery & Sweets,6.2,2919
1352,2014-03-03,1,3,tropical fruit,7.8,Fresh Food,23.4,1275
3003,2014-04-22,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,7460
2067,2014-07-03,25,1,canned beer,1.1,Beverages,1.1,3987
2042,2014-12-19,45,1,curd,9.8,Dairy,9.8,3885
2303,2014-07-30,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,4859
1768,2014-07-22,133,2,flower soil/fertilizer,2.83,Household & Hygiene,5.66,2823
2139,2014-03-02,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4243
1917,2014-10-09,24,3,pastry,3.1,Bakery & Sweets,9.3,3410
1418,2014-06-21,38,1,soda,0.8,Beverages,0.8,1517
2134,2014-01-17,38,3,soda,0.8,Beverages,2.4000000000000004,4228
3354,2014-05-14,43,2,sparkling wine,12.5,Beverages,25.0,8758
4109,2014-12-05,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,11556
1377,2014-12-11,18,2,yogurt,2.2,Dairy,4.4,1366
4360,2014-09-27,14,3,chocolate,11.5,Bakery & Sweets,34.5,12572
2590,2014-08-27,1,2,tropical fruit,7.8,Fresh Food,15.6,5928
2358,2014-08-08,64,2,UHT-milk,2.1,Dairy,4.2,5062
2191,2014-10-22,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,4437
2719,2014-12-18,40,3,grapes,9.4,Fresh Food,28.200000000000003,6416
1908,2014-10-29,73,2,oil,3.4,Pantry Staples,6.8,3383
1410,2014-02-11,17,1,bottled water,0.5,Beverages,0.5,1488
2815,2014-08-05,115,3,waffles,2.5,Bakery & Sweets,7.5,6791
3304,2014-11-15,50,2,bottled beer,1.8,Beverages,3.6,8574
1608,2014-01-14,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2220
1427,2014-02-04,2,3,whole milk,1.8,Dairy,5.4,1553
1709,2014-08-22,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,2588
1342,2014-08-20,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,1248
3593,2014-03-11,152,3,softener,11.8,Household & Hygiene,35.400000000000006,9664
1057,2014-06-08,1,1,tropical fruit,7.8,Fresh Food,7.8,215
2288,2014-10-16,4,1,other vegetables,0.8,Fresh Food,0.8,4795
1922,2014-11-07,24,1,pastry,3.1,Bakery & Sweets,3.1,3434
3166,2014-06-22,17,2,bottled water,0.5,Beverages,1.0,8075
3733,2014-05-23,83,1,white bread,0.3,Bakery & Sweets,0.3,10177
1837,2014-02-27,3,1,pip fruit,3.0,Fresh Food,3.0,3101
2619,2014-12-24,4,2,other vegetables,0.8,Fresh Food,1.6,6040
1657,2014-04-29,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,2422
3919,2014-02-08,25,3,canned beer,1.1,Beverages,3.3000000000000003,10892
2354,2014-08-20,38,1,soda,0.8,Beverages,0.8,5044
4018,2014-11-23,38,1,soda,0.8,Beverages,0.8,11233
4968,2014-11-05,70,1,margarine,3.5,Pantry Staples,3.5,14865
1050,2014-02-15,115,3,waffles,2.5,Bakery & Sweets,7.5,180
1540,2014-11-27,18,3,yogurt,2.2,Dairy,6.6000000000000005,1980
1101,2014-12-25,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,362
4354,2014-07-30,38,3,soda,0.8,Beverages,2.4000000000000004,12553
2038,2014-07-23,3,2,pip fruit,3.0,Fresh Food,6.0,3864
2853,2014-10-26,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6917
4830,2014-01-04,38,3,soda,0.8,Beverages,2.4000000000000004,14369
4434,2014-11-29,1,3,tropical fruit,7.8,Fresh Food,23.4,12841
2400,2014-03-08,114,3,napkins,21.8,Household & Hygiene,65.4,5215
3918,2014-03-20,20,2,brown bread,0.8,Bakery & Sweets,1.6,10889
1062,2014-01-26,2,1,whole milk,1.8,Dairy,1.8,231
1866,2014-08-14,11,1,butter,3.2,Dairy,3.2,3210
3389,2014-07-20,58,3,ice cream,1.8,Frozen & Processed Food,5.4,8872
3082,2014-05-21,2,3,whole milk,1.8,Dairy,5.4,7753
4363,2014-05-30,96,3,hygiene articles,7.5,Household & Hygiene,22.5,12585
1941,2014-01-29,2,1,whole milk,1.8,Dairy,1.8,3518
3932,2014-05-07,27,1,coffee,8.5,Beverages,8.5,10939
3787,2014-03-02,3,3,pip fruit,3.0,Fresh Food,9.0,10400
2196,2014-06-28,8,1,beef,19.5,Fresh Food,19.5,4465
1587,2014-09-01,96,2,hygiene articles,7.5,Household & Hygiene,15.0,2141
4066,2014-11-01,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,11383
2733,2014-05-05,2,3,whole milk,1.8,Dairy,5.4,6461
4656,2014-06-19,54,2,condensed milk,3.5,Dairy,7.0,13671
3107,2014-12-12,7,2,citrus fruit,1.5,Fresh Food,3.0,7851
1171,2014-03-01,38,1,soda,0.8,Beverages,0.8,630
3321,2014-04-19,95,2,frozen fish,5.8,Frozen & Processed Food,11.6,8643
3908,2014-04-27,34,3,flour,2.1,Pantry Staples,6.300000000000001,10840
2916,2014-12-06,62,1,pickled vegetables,2.7,Fresh Food,2.7,7135
2334,2014-02-03,18,2,yogurt,2.2,Dairy,4.4,4963
1736,2014-09-10,1,1,tropical fruit,7.8,Fresh Food,7.8,2686
2663,2014-05-13,17,1,bottled water,0.5,Beverages,0.5,6193
2689,2014-08-27,101,1,canned fish,2.1,Frozen & Processed Food,2.1,6288
1174,2014-12-29,22,1,root vegetables,1.8,Fresh Food,1.8,643
3194,2014-10-22,62,2,pickled vegetables,2.7,Fresh Food,5.4,8180
1661,2014-08-29,1,3,tropical fruit,7.8,Fresh Food,23.4,2443
4956,2014-11-20,18,3,yogurt,2.2,Dairy,6.6000000000000005,14825
3668,2014-08-11,7,2,citrus fruit,1.5,Fresh Food,3.0,9933
3816,2014-10-24,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10506
3077,2014-05-15,24,1,pastry,3.1,Bakery & Sweets,3.1,7731
2542,2014-01-01,76,1,sliced cheese,4.2,Dairy,4.2,5735
1245,2014-07-12,66,1,onions,1.3,Fresh Food,1.3,897
3571,2014-02-03,77,2,dish cleaner,2.5,Household & Hygiene,5.0,9564
1427,2014-02-12,65,1,candy,3.6,Bakery & Sweets,3.6,1555
3050,2014-11-11,11,1,butter,3.2,Dairy,3.2,7642
2550,2014-02-27,11,2,butter,3.2,Dairy,6.4,5776
3524,2014-09-05,96,1,hygiene articles,7.5,Household & Hygiene,7.5,9386
4626,2014-07-02,22,1,root vegetables,1.8,Fresh Food,1.8,13554
2178,2014-04-14,10,3,chicken,7.2,Fresh Food,21.6,4396
1526,2014-07-21,18,2,yogurt,2.2,Dairy,4.4,1936
3075,2014-02-09,27,1,coffee,8.5,Beverages,8.5,7724
1381,2014-01-01,45,1,curd,9.8,Dairy,9.8,1386
2361,2014-01-04,98,1,light bulbs,5.7,Household & Hygiene,5.7,5074
3507,2014-08-09,22,1,root vegetables,1.8,Fresh Food,1.8,9311
1225,2014-03-03,2,3,whole milk,1.8,Dairy,5.4,813
4745,2014-03-28,128,3,soft cheese,7.2,Dairy,21.6,14044
4623,2014-06-25,17,3,bottled water,0.5,Beverages,1.5,13544
2727,2014-05-29,38,3,soda,0.8,Beverages,2.4000000000000004,6439
4147,2014-08-25,2,2,whole milk,1.8,Dairy,3.6,11712
4223,2014-03-20,1,1,tropical fruit,7.8,Fresh Food,7.8,12022
2604,2014-04-03,2,3,whole milk,1.8,Dairy,5.4,5982
2591,2014-12-10,22,1,root vegetables,1.8,Fresh Food,1.8,5931
3662,2014-02-16,56,2,white wine,14.2,Beverages,28.4,9907
3719,2014-10-03,54,1,condensed milk,3.5,Dairy,3.5,10124
2535,2014-04-01,19,1,sausage,3.1,Fresh Food,3.1,5710
2323,2014-09-06,76,3,sliced cheese,4.2,Dairy,12.600000000000001,4926
2003,2014-11-30,61,3,liquor,8.5,Beverages,25.5,3735
4646,2014-03-30,2,2,whole milk,1.8,Dairy,3.6,13632
3277,2014-10-31,2,1,whole milk,1.8,Dairy,1.8,8478
1910,2014-05-20,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3388
2521,2014-03-22,22,3,root vegetables,1.8,Fresh Food,5.4,5661
4510,2014-10-22,19,3,sausage,3.1,Fresh Food,9.3,13129
4451,2014-11-23,60,2,cream cheese,6.3,Dairy,12.6,12904
3539,2014-05-09,18,1,yogurt,2.2,Dairy,2.2,9441
3206,2014-07-07,22,3,root vegetables,1.8,Fresh Food,5.4,8221
1748,2014-03-12,38,1,soda,0.8,Beverages,0.8,2738
4554,2014-07-20,2,2,whole milk,1.8,Dairy,3.6,13289
4449,2014-09-25,22,1,root vegetables,1.8,Fresh Food,1.8,12899
1932,2014-08-02,7,3,citrus fruit,1.5,Fresh Food,4.5,3478
4228,2014-06-26,4,1,other vegetables,0.8,Fresh Food,0.8,12043
1190,2014-09-10,74,1,whipped/sour cream,5.5,Dairy,5.5,694
1814,2014-06-28,21,2,hamburger meat,12.3,Fresh Food,24.6,3009
1815,2014-06-27,66,2,onions,1.3,Fresh Food,2.6,3013
4637,2014-08-28,37,1,herbs,6.5,Fresh Food,6.5,13596
4712,2014-12-14,4,1,other vegetables,0.8,Fresh Food,0.8,13916
4539,2014-03-31,56,1,white wine,14.2,Beverages,14.2,13240
2388,2014-11-19,4,2,other vegetables,0.8,Fresh Food,1.6,5162
2131,2014-09-22,40,2,grapes,9.4,Fresh Food,18.8,4214
1422,2014-02-26,8,1,beef,19.5,Fresh Food,19.5,1536
1304,2014-06-07,21,2,hamburger meat,12.3,Fresh Food,24.6,1107
2269,2014-05-26,76,3,sliced cheese,4.2,Dairy,12.600000000000001,4725
4288,2014-06-20,7,2,citrus fruit,1.5,Fresh Food,3.0,12269
1061,2014-10-23,49,2,beverages,1.1,Beverages,2.2,225
4093,2014-07-08,3,2,pip fruit,3.0,Fresh Food,6.0,11487
4937,2014-09-30,61,3,liquor,8.5,Beverages,25.5,14747
1384,2014-09-28,17,3,bottled water,0.5,Beverages,1.5,1403
3442,2014-03-02,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,9052
1446,2014-09-02,7,1,citrus fruit,1.5,Fresh Food,1.5,1624
3901,2014-02-14,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,10813
1002,2014-02-09,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,11
4437,2014-11-04,8,1,beef,19.5,Fresh Food,19.5,12850
3905,2014-05-11,4,1,other vegetables,0.8,Fresh Food,0.8,10831
2956,2014-10-23,4,1,other vegetables,0.8,Fresh Food,0.8,7291
3090,2014-01-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7792
3305,2014-08-24,2,2,whole milk,1.8,Dairy,3.6,8579
2893,2014-04-16,40,3,grapes,9.4,Fresh Food,28.200000000000003,7061
3916,2014-05-22,1,3,tropical fruit,7.8,Fresh Food,23.4,10878
1770,2014-04-23,4,1,other vegetables,0.8,Fresh Food,0.8,2831
1303,2014-10-28,1,1,tropical fruit,7.8,Fresh Food,7.8,1104
2846,2014-10-26,101,2,canned fish,2.1,Frozen & Processed Food,4.2,6888
4143,2014-01-14,24,2,pastry,3.1,Bakery & Sweets,6.2,11695
3166,2014-11-08,136,2,dishes,6.8,Specialty & Seasonal,13.6,8072
2679,2014-08-31,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6253
3229,2014-11-16,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8309
4720,2014-06-20,1,2,tropical fruit,7.8,Fresh Food,15.6,13948
3227,2014-07-21,25,3,canned beer,1.1,Beverages,3.3000000000000003,8304
2463,2014-01-14,26,1,berries,10.8,Fresh Food,10.8,5452
4079,2014-03-18,22,2,root vegetables,1.8,Fresh Food,3.6,11436
4234,2014-06-10,76,1,sliced cheese,4.2,Dairy,4.2,12063
4487,2014-07-29,73,1,oil,3.4,Pantry Staples,3.4,13034
2925,2014-08-25,84,3,female sanitary products,2.5,Personal Care,7.5,7174
2638,2014-01-06,22,2,root vegetables,1.8,Fresh Food,3.6,6104
3543,2014-09-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,9455
2763,2014-05-18,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6584
1331,2014-04-06,1,2,tropical fruit,7.8,Fresh Food,15.6,1201
4338,2014-10-09,80,1,salty snack,0.5,Snacks,0.5,12493
3268,2014-11-03,101,1,canned fish,2.1,Frozen & Processed Food,2.1,8451
3985,2014-06-22,49,2,beverages,1.1,Beverages,2.2,11132
4659,2014-01-22,56,2,white wine,14.2,Beverages,28.4,13684
1838,2014-06-19,3,2,pip fruit,3.0,Fresh Food,6.0,3104
1652,2014-06-19,8,3,beef,19.5,Fresh Food,58.5,2396
3737,2014-01-03,125,3,instant coffee,4.9,Frozen & Processed Food,14.700000000000001,10188
1886,2014-09-13,45,1,curd,9.8,Dairy,9.8,3285
